123210800;PO;FP
123210900;PO;FP
123219901;PO;FP
123219902;PO;FP
123219903;PO;FP
123219905;PO;FP
123219906;PO;FP
123219999;PO;FP
123710000;PO;FP
123720000;PO;FP
123730000;PO;FP
123740000;PO;FP
123750000;PO;FP
123810101;PO;FP
123810102;PO;FP
123810103;PO;FP
123810104;PO;FP
123810105;PO;FP
123810106;PO;FP
123810107;PO;FP
123810108;PO;FP
123810109;PO;FP
123810110;PO;FP
123810199;PO;FP
123810201;PO;FP
123810202;PO;FP
123810203;PO;FP
123810204;PO;FP
123810205;PO;FP
123810206;PO;FP
123810299;PO;FP
123810300;PO;FP
123810400;PO;FP
123810500;PO;FP
123810600;PO;FP
123810700;PO;FP
123810800;PO;FP
123810900;PO;FP
123811000;PO;FP
123811100;PO;FP
123811200;PO;FP
123910101;PO;FP
123910102;PO;FP
123910103;PO;FP
123910104;PO;FP
123910105;PO;FP
123910106;PO;FP
123910107;PO;FP
123910108;PO;FP
123910109;PO;FP
123910110;PO;FP
123910199;PO;FP
123910201;PO;FP
123910202;PO;FP
123910203;PO;FP
123910204;PO;FP
123910205;PO;FP
123910206;PO;FP
123910299;PO;FP
123910300;PO;FP
123910400;PO;FP
124110100;PO;FP
124110200;PO;FP
124210100;PO;FP
124210200;PO;FP
124210300;PO;FP
124210400;PO;FP
124210500;PO;FP
124219900;PO;FP
124310000;PO;FP
124410000;PO;FP
124810100;PO;FP
124810200;PO;FP
124810300;PO;FP
124810400;PO;FP
124819900;PO;FP
124910100;PO;FP
124910200;PO;FP
124910300;PO;FP
124910400;PO;FP
124919900;PO;FP
125110000;PO;FP
125210000;PO;FP
125910100;PO;FP
125910200;PO;FP
211110101;PO;FP;FR;CO
211110102;PO;FP;FR;CO
211110103;PO;FP;FR;CO
211110104;PO;FP;FR;CO
211110105;PO;FP;FR;CO
211110199;PO;FP;FR;CO
211110401;PO;FP;FR;CO
211110402;PO;FP;FR;CO
211110403;PO;FP;FR;CO
211110501;PO;FP;FR;CO
211110502;PO;FP;FR;CO
211110503;PO;FP;FR;CO
211110600;PO;FP;FR;CO
211110700;PO;FP;FR;CO
211210100;PO;FP;FR;CO
211210401;PO;FP;FR;CO
211210402;PO;FP;FR;CO
211210403;PO;FP;FR;CO
211210501;PO;FP;FR;CO
211210502;PO;FP;FR;CO
211210503;PO;FP;FR;CO
211210600;PO;FP;FR;CO
211210700;PO;FP;FR;CO
211220501;PO;FP;FR;CO
211220502;PO;FP;FR;CO
211220503;PO;FP;FR;CO
211220504;PO;FP;FR;CO
211220600;PO;FP;FR;CO
211220700;PO;FP;FR;CO
211229900;PO;FP;FR;CO
211230501;PO;FP;FR;CO
211230502;PO;FP;FR;CO
211230503;PO;FP;FR;CO
211230504;PO;FP;FR;CO
211239900;PO;FP;FR;CO
211240501;PO;FP;FR;CO
211240502;PO;FP;FR;CO
211240503;PO;FP;FR;CO
211240504;PO;FP;FR;CO
211240505;PO;FP;FR;CO
211240506;PO;FP;FR;CO
211249900;PO;FP;FR;CO
211250501;PO;FP;FR;CO
211250502;PO;FP;FR;CO
211250503;PO;FP;FR;CO
211259900;PO;FP;FR;CO
211310100;PO;FP;FR;CO
211310301;PO;FP;FR;CO
211310302;PO;FP;FR;CO
211310303;PO;FP;FR;CO
211310401;PO;FP;FR;CO
211310402;PO;FP;FR;CO
211310403;PO;FP;FR;CO
211310500;PO;FP;FR;CO
211410101;PO;FP;FR;CO
211410102;PO;FP;DC;FR
211410103;PO;FP;FR;CO
211410104;PO;FP;FR;CO
211410400;PO;FP;FR;CO
211410500;PO;FP;FR;CO
211410600;PO;FP;DC;FR
211410700;PO;FP;DC;FR
211410800;PO;FP;FR;CO
211410900;PO;FP;FR;CO
211419800;PO;FP;FR;CO
211420100;PO;FP;FR;CO
211420201;PO;FP;DC;FR
211420202;PO;FP;DC;FR
211420300;PO;FP;FR;CO
211429900;PO;FP;FR;CO
211430101;PO;FP;FR;CO
211430102;PO;FP;DC;FR
211430103;PO;FP;FR;CO
211430104;PO;FP;FR;CO
211430301;PO;FP;FR;CO
211430400;PO;FP;FR;CO
211430500;PO;FP;FR;CO
211430600;PO;FP;DC;FR
211430700;PO;FP;DC;FR
211439800;PO;FP;FR;CO
211440301;PO;FP;FR;CO
211440600;PO;FP;DC;FR
211449800;PO;FP;FR;CO
211450301;PO;FP;FR;CO
211450600;PO;FP;DC;FR
211459800;PO;FP;FR;CO
211910000;PO;FP;FR;CO
211920000;PO;FP;FR;CO
212110101;PO;FP;FR;CO
212110102;PO;FP;FR;CO
212110198;PO;FP;FR;CO
212110201;PO;FP;FR;CO
212110205;PO;FP;FR;CO
212110298;PO;FP;FR;CO
212110300;PO;FP;FR;CO
212110400;PO;FP;FR;CO
212120100;PO;FP;FR;CO
212120201;PO;FP;FR;CO
212120299;PO;FP;FR;CO
212129900;PO;FP;FR;CO
212130101;PO;FP;FR;CO
212130102;PO;FP;FR;CO
212130198;PO;FP;FR;CO
212130201;PO;FP;FR;CO
212130205;PO;FP;FR;CO
212130298;PO;FP;FR;CO
212130401;PO;FP;FR;CO
212130501;PO;FP;FR;CO
212139900;PO;FP;FR;CO
212140101;PO;FP;FR;CO
212140102;PO;FP;FR;CO
212140198;PO;FP;FR;CO
212140201;PO;FP;FR;CO
212140205;PO;FP;FR;CO
212140298;PO;FP;FR;CO
212140300;PO;FP;FR;CO
212150101;PO;FP;FR;CO
212150102;PO;FP;FR;CO
212150198;PO;FP;FR;CO
212150201;PO;FP;FR;CO
212150205;PO;FP;FR;CO
212150298;PO;FP;FR;CO
212150300;PO;FP;FR;CO
212210100;PO;FP;FR;CO
212210200;PO;FP;FR;CO
212210300;PO;FP;FR;CO
212310101;PO;FP;DC;FR
212310102;PO;FP;DC;FR
212310103;PO;FP;DC;FR
212310198;PO;FP;DC;FR
212310200;PO;FP;DC;FR
212320000;PO;FP;DC;FR
212330101;PO;FP;DC;FR
212330102;PO;FP;DC;FR
212330103;PO;FP;DC;FR
212330198;PO;FP;DC;FR
212330200;PO;FP;DC;FR
212340101;PO;FP;DC;FR
212340102;PO;FP;DC;FR
212340103;PO;FP;DC;FR
212340198;PO;FP;DC;FR
212340200;PO;FP;DC;FR
212350000;PO;FP;DC;FR
212410101;PO;FP;DC;FR
212410102;PO;FP;DC;FR
212410198;PO;FP;DC;FR
212410200;PO;FP;DC;FR
212510100;PO;FP;FR;CO
212510200;PO;FP;FR;CO
212510300;PO;FP;DC;FR
212510400;PO;FP;DC;FR
212520100;PO;FP;FR;CO
212520200;PO;FP;FR;CO
212520300;PO;FP;DC;FR
212520400;PO;FP;DC;FR
212530101;PO;FP;FR;CO
212530199;PO;FP;FR;CO
212530201;PO;FP;FR;CO
212530299;PO;FP;FR;CO
212530300;PO;FP;DC;FR
212530400;PO;FP;DC;FR
212540100;PO;FP;FR;CO
212540200;PO;FP;FR;CO
212540300;PO;FP;DC;FR
212540400;PO;FP;DC;FR
212550100;PO;FP;FR;CO
212550200;PO;FP;FR;CO
212550300;PO;FP;DC;FR
212550400;PO;FP;DC;FR
212610100;PO;FP;FR;CO
212610200;PO;FP;FR;CO
212610300;PO;FP;DC;FR
212610400;PO;FP;DC;FR
212810100;PO;FP;FR;CO
212810200;PO;FP;DC;FR
212820100;PO;FP;FR;CO
212820200;PO;FP;FR;CO
212830100;PO;FP;FR;CO
212830200;PO;FP;DC;FR
212840100;PO;FP;FR;CO
212840200;PO;FP;DC;FR
212850000;PO;FP;FR;CO
212910100;PO;FP;FR;CO
212910200;PO;FP;DC;FR
213110101;PO;FP;FR;CO
213110102;PO;FP;DC;FR
213110103;PO;FP;DC;FR
213110199;PO;FP;FR;CO
213110301;PO;FP;FR;CO
213110302;PO;FP;DC;FR
213110303;PO;FP;DC;FR
213110399;PO;FP;FR;CO
213110501;PO;FP;FR;CO
213110502;PO;FP;FR;CO
213110503;PO;FP;FR;CO
213110601;PO;FP;FR;CO
213110602;PO;FP;FR;CO
213110603;PO;FP;FR;CO
213110701;PO;FP;FR;CO
213110702;PO;FP;FR;CO
213110703;PO;FP;FR;CO
213110801;PO;FP;FR;CO
213110802;PO;FP;FR;CO
213110803;PO;FP;FR;CO
213110900;PO;FP;FR;CO
213111000;PO;FP;FR;CO
213111100;PO;FP;FR;CO
213120000;PO;FP;FR;CO
213130000;PO;FP;FR;CO
213140000;PO;FP;FR;CO
213150000;PO;FP;FR;CO
213210101;PO;FP;FR;CO
213210102;PO;FP;DC;FR
213210103;PO;FP;DC;FR
213210199;PO;FP;FR;CO
213210201;PO;FP;FR;CO
213210202;PO;FP;DC;FR
213210203;PO;FP;DC;FR
213210299;PO;FP;FR;CO
214110100;PO;FP;FR;CO
214110200;PO;FP;FR;CO
214110300;PO;FP;FR;CO
214110400;PO;FP;FR;CO
214110500;PO;FP;FR;CO
214110600;PO;FP;FR;CO
214110800;PO;FP;FR;CO
214110900;PO;FP;FR;CO
214111000;PO;FP;FR;CO
214111100;PO;FP;FR;CO
214111200;PO;FP;DC;FR
214111300;PO;FP;FR;CO
214119900;PO;FP;FR;CO
214120100;PO;FP;FR;CO
214120200;PO;FP;FR;CO
214120300;PO;FP;FR;CO
214120400;PO;FP;FR;CO
214120500;PO;FP;FR;CO
214120600;PO;FP;FR;CO
214120800;PO;FP;FR;CO
214120900;PO;FP;FR;CO
214121000;PO;FP;FR;CO
214121100;PO;FP;FR;CO
214121200;PO;FP;DC;FR
214121300;PO;FP;FR;CO
214129900;PO;FP;FR;CO
214130100;PO;FP;FR;CO
214130200;PO;FP;FR;CO
214130300;PO;FP;FR;CO
214130400;PO;FP;FR;CO
214130500;PO;FP;FR;CO
214130600;PO;FP;FR;CO
214130800;PO;FP;FR;CO
214130900;PO;FP;FR;CO
214131000;PO;FP;FR;CO
214131100;PO;FP;FR;CO
214131200;PO;FP;DC;FR
214131300;PO;FP;FR;CO
214139900;PO;FP;FR;CO
214210101;PO;FP;FR;CO
214210102;PO;FP;FR;CO
214210200;PO;FP;FR;CO
214210300;PO;FP;DC;FR
214210400;PO;FP;FR;CO
214210500;PO;FP;FR;CO
214210600;PO;FP;FR;CO
214210700;PO;FP;FR;CO
214210800;PO;FP;FR;CO
214219900;PO;FP;FR;CO
214220101;PO;FP;FR;CO
214220102;PO;FP;FR;CO
214220200;PO;FP;FR;CO
214220300;PO;FP;DC;FR
214220400;PO;FP;FR;CO
214220500;PO;FP;FR;CO
214220600;PO;FP;FR;CO
214220700;PO;FP;FR;CO
214220800;PO;FP;FR;CO
214229900;PO;FP;FR;CO
214240101;PO;FP;FR;CO
214240102;PO;FP;FR;CO
214240200;PO;FP;FR;CO
214240300;PO;FP;DC;FR
214240400;PO;FP;FR;CO
214240500;PO;FP;FR;CO
214240600;PO;FP;FR;CO
214240700;PO;FP;FR;CO
214240800;PO;FP;FR;CO
214249900;PO;FP;FR;CO
214310100;PO;FP;FR;CO
214310200;PO;FP;FR;CO
214310300;PO;FP;DC;FR
214310400;PO;FP;FR;CO
214310600;PO;FP;FR;CO
214310700;PO;FP;FR;CO
214310800;PO;FP;FR;CO
214319900;PO;FP;FR;CO
214320100;PO;FP;FR;CO
214320200;PO;FP;FR;CO
214320300;PO;FP;DC;FR
214320400;PO;FP;FR;CO
214320600;PO;FP;FR;CO
214320700;PO;FP;FR;CO
214320800;PO;FP;FR;CO
214329900;PO;FP;FR;CO
214350100;PO;FP;FR;CO
214350200;PO;FP;FR;CO
214350300;PO;FP;DC;FR
214350400;PO;FP;FR;CO
214350600;PO;FP;FR;CO
214350700;PO;FP;FR;CO
214350800;PO;FP;FR;CO
214359900;PO;FP;FR;CO
215130000;PO;FP;FR;CO
215140100;PO;FP;FR;CO
215149900;PO;FP;FR;CO
215150100;PO;FP;FR;CO
215150200;PO;FP;FR;CO
215150300;PO;FP;FR;CO
215159900;PO;FP;FR;CO
215210000;PO;FP;FR;CO
215230000;PO;FP;FR;CO
215240000;PO;FP;FR;CO
215250000;PO;FP;FR;CO
215310100;PO;FP;FR;CO
215310200;PO;FP;FR;CO
215310300;PO;FP;FR;CO
215310400;PO;FP;FR;CO
215310500;PO;FP;FR;CO
215310600;PO;FP;FR;CO
215319900;PO;FP;FR;CO
215330100;PO;FP;FR;CO
215330300;PO;FP;FR;CO
215330400;PO;FP;FR;CO
215330500;PO;FP;FR;CO
215330600;PO;FP;FR;CO
215339900;PO;FP;FR;CO
215340100;PO;FP;FR;CO
215340300;PO;FP;FR;CO
215340400;PO;FP;FR;CO
215340500;PO;FP;FR;CO
215340600;PO;FP;FR;CO
215349900;PO;FP;FR;CO
215350100;PO;FP;FR;CO
215350300;PO;FP;FR;CO
215350400;PO;FP;FR;CO
215350500;PO;FP;FR;CO
215350600;PO;FP;FR;CO
215359900;PO;FP;FR;CO
215420000;PO;FP;FR;CO
215910000;PO;FP;FR;CO
215930000;PO;FP;FR;CO
215940000;PO;FP;FR;CO
215950000;PO;FP;FR;CO
217110100;PO;FP
217110200;PO;FP
217210801;PO;FP
217210802;PO;FP
217210803;PO;FP
217210804;PO;FP
217210805;PO;FP
217210806;PO;FP
217210899;PO;FP
217210901;PO;FP
217210902;PO;FP
217210999;PO;FP
217310101;PO;FP
217310102;PO;FP
217310201;PO;FP
217310202;PO;FP
217319900;PO;FP
217320000;PO;FP
217330000;PO;FP
217340000;PO;FP
217350000;PO;FP
217410100;PO;FP
217410200;PO;FP
217410300;PO;FP
217410400;PO;FP
217419900;PO;FP
217420000;PO;FP
217430000;PO;FP
217440000;PO;FP
217450000;PO;FP
217510000;PO;FP
217520000;PO;FP
217530000;PO;FP
217540000;PO;FP
217550100;PO;FP
217550200;PO;FP
217550300;PO;FP
217559900;PO;FP
217610000;PO;FP
217710000;PO;FP
217720000;PO;FP
217730000;PO;FP
217740000;PO;FP
217750000;PO;FP
217910100;PO;FP
217910200;PO;FP
217919900;PO;FP
217920000;PO;FP
217930000;PO;FP
217940000;PO;FP
217950000;PO;FP
218110000;PO;FP;DC;FR
218120000;PO;FP;DC;FR
218130000;PO;FP;DC;FR
218140000;PO;FP;DC;FR
218150000;PO;FP;DC;FR
218210000;PO;FP;FR;CO
218220000;PO;FP;FR;CO
218230000;PO;FP;FR;CO
218240000;PO;FP;FR;CO
218250000;PO;FP;FR;CO
218310100;PO;FP;FR;CO
218320000;PO;FP;FR;CO
218330000;PO;FP;FR;CO
218340000;PO;FP;FR;CO
218350000;PO;FP;FR;CO
218410100;PO;FP;FR;CO
218410200;PO;FP;FR;CO
218419600;PO;FP;FR;CO
218419700;PO;FP;FR;CO
218419800;PO;FP;FR;CO
218419900;PO;FP;FR;CO
218420000;PO;FP;FR;CO
218430000;PO;FP;FR;CO
218440000;PO;FP;FR;CO
218450000;PO;FP;FR;CO
218510100;PO;FP;FR;CO
218510200;PO;FP;FR;CO
218510300;PO;FP;FR;CO
218520000;PO;FP;FR;CO
218530000;PO;FP;FR;CO
218540000;PO;FP;FR;CO
218550000;PO;FP;FR;CO
218610100;PO;FP;FR;CO
218610200;PO;FP;FR;CO
218610300;PO;FP;FR;CO
218619900;PO;FP;FR;CO
218710000;PO;FP;FR;CO
218810101;PO;FP;FR;CO
218810102;PO;FP;FR;CO
218810103;PO;FP;FR;CO
218810104;PO;FP;FR;CO
218810105;PO;FP;FR;CO
218810106;PO;FP;FR;CO
218810107;PO;FP;FR;CO
218810108;PO;FP;FR;CO
218810109;PO;FP;FR;CO
218810110;PO;FP;FR;CO
218810111;PO;FP;FR;CO
218810112;PO;FP;FR;CO
218810113;PO;FP;FR;CO
218810114;PO;FP;FR;CO
218810115;PO;FP;FR;CO
218810116;PO;FP;FR;CO
218810117;PO;FP;FR;CO
218810199;PO;FP;FR;CO
218810200;PO;FP;FR;CO
218810301;PO;FP;FR;CO
218810302;PO;FP;FR;CO
218810401;PO;FP;FR;CO
218810402;PO;FP;FR;CO
218810403;PO;FP;FR;CO
218810404;PO;FP;FR;CO
218810405;PO;FP;FR;CO
218810499;PO;FP;FR;CO
218810801;PO;FP;FR;CO
218810802;PO;FP;FR;CO
218819900;PO;FP;FR;CO
218820101;PO;FP;FR;CO
218820102;PO;FP;FR;CO
218820104;PO;FP;FR;CO
218820106;PO;FP;FR;CO
218820107;PO;FP;FR;CO
218820108;PO;FP;FR;CO
218820109;PO;FP;FR;CO
218820112;PO;FP;FR;CO
218820199;PO;FP;FR;CO
218820200;PO;FP;FR;CO
218820300;PO;FP;FR;CO
218820400;PO;FP;FR;CO
218820800;PO;FP;FR;CO
218829900;PO;FP;FR;CO
218830102;PO;FP;FR;CO
218830104;PO;FP;FR;CO
218830106;PO;FP;FR;CO
218830199;PO;FP;FR;CO
218830200;PO;FP;FR;CO
218830300;PO;FP;FR;CO
218830400;PO;FP;FR;CO
218830800;PO;FP;FR;CO
218839900;PO;FP;FR;CO
218840107;PO;FP;FR;CO
218840109;PO;FP;FR;CO
218840199;PO;FP;FR;CO
218840200;PO;FP;FR;CO
218840300;PO;FP;FR;CO
218840400;PO;FP;FR;CO
218840800;PO;FP;FR;CO
218849900;PO;FP;FR;CO
218850108;PO;FP;FR;CO
218850109;PO;FP;FR;CO
218850199;PO;FP;FR;CO
218850200;PO;FP;FR;CO
218850300;PO;FP;FR;CO
218850400;PO;FP;FR;CO
218850800;PO;FP;FR;CO
218859900;PO;FP;FR;CO
218910101;PO;FP;FR;CO
218910102;PO;FP;FR;CO
218910104;PO;FP;FR;CO
218910105;PO;FP;FR;CO
218910106;PO;FP;FR;CO
218910108;PO;FP;FR;CO
218910199;PO;FP;FR;CO
218910200;PO;FP;FR;CO
218910300;PO;FP;FR;CO
218911200;PO;FP;FR;CO
218911300;PO;FP;FR;CO
218911400;PO;FP;FR;CO
218911600;PO;FP;FR;CO
218911700;PO;FP;FR;CO
218911800;PO;FP;FR;CO
218919800;PO;FP;FR;CO
218920104;PO;FP;FR;CO
218920105;PO;FP;FR;CO
218920106;PO;FP;FR;CO
218920107;PO;FP;FR;CO
218920199;PO;FP;FR;CO
218920200;PO;FP;FR;CO
218920300;PO;FP;FR;CO
218929800;PO;FP;FR;CO
218930105;PO;FP;FR;CO
218930106;PO;FP;FR;CO
218930199;PO;FP;FR;CO
218939800;PO;FP;FR;CO
218940105;PO;FP;FR;CO
218940106;PO;FP;FR;CO
218940199;PO;FP;FR;CO
218949800;PO;FP;FR;CO
218950105;PO;FP;FR;CO
218950106;PO;FP;FR;CO
218950199;PO;FP;FR;CO
218959800;PO;FP;FR;CO
221110100;PO;FP;FR;CO
221110301;PO;FP;FR;CO
221110302;PO;FP;FR;CO
221110303;PO;FP;FR;CO
221110401;PO;FP;FR;CO
221110402;PO;FP;FR;CO
221110403;PO;FP;FR;CO
221110500;PO;FP;FR;CO
221110700;PO;FP;FR;CO
221210201;PO;FP;FR;CO
221210202;PO;FP;FR;CO
221210203;PO;FP;FR;CO
221210301;PO;FP;FR;CO
221210302;PO;FP;FR;CO
221210303;PO;FP;FR;CO
221210400;PO;FP;FR;CO
221219800;PO;FP;FR;CO
221219900;PO;FP;FR;CO
221220000;PO;FP;FR;CO
221230000;PO;FP;FR;CO
221240000;PO;FP;FR;CO
221250000;PO;FP;FR;CO
221310100;PO;FP;FR;CO
221310201;PO;FP;FR;CO
221310202;PO;FP;FR;CO
221310203;PO;FP;FR;CO
221310301;PO;FP;FR;CO
221310302;PO;FP;FR;CO
221310303;PO;FP;FR;CO
221310400;PO;FP;FR;CO
221410100;PO;FP;DC;FR
221410200;PO;FP;DC;FR
221410300;PO;FP;DC;FR
221419900;PO;FP;FR;CO
221420100;PO;FP;FR;CO
221420201;PO;FP;FR;CO
221420202;PO;FP;FR;CO
221429900;PO;FP;FR;CO
221430101;PO;FP;DC;FR
221430200;PO;FP;FR;CO
221439900;PO;FP;FR;CO
221449900;PO;FP;FR;CO
221459900;PO;FP;FR;CO
221910000;PO;FP;FR;CO
221920000;PO;FP;FR;CO
222110101;PO;FP;FR;CO
222110102;PO;FP
222110198;PO;FP;FR;CO
222110298;PO;FP;FR;CO
222110300;PO;FP;FR;CO
222120100;PO;FP
222120201;PO;FP
222129900;PO;FP;FR;CO
222130101;PO;FP;FR;CO
222130102;PO;FP
222130198;PO;FP;FR;CO
222130298;PO;FP;FR;CO
222130401;PO;FP;FR;CO
222130501;PO;FP;FR;CO
222139900;PO;FP;FR;CO
222140101;PO;FP;FR;CO
222140102;PO;FP
222140198;PO;FP;FR;CO
222140298;PO;FP;FR;CO
222140300;PO;FP;FR;CO
222150101;PO;FP;FR;CO
222150102;PO;FP
222150198;PO;FP;FR;CO
222150298;PO;FP;FR;CO
222150300;PO;FP;FR;CO
222210100;PO;FP;FR;CO
222210200;PO;FP;FR;CO
222210300;PO;FP;FR;CO
222310101;PO;FP;FR;CO
222310102;PO;FP;FR;CO
222310103;PO;FP;FR;CO
222310198;PO;FP;FR;CO
222310200;PO;FP;FR;CO
222330000;PO;FP;FR;CO
222340000;PO;FP;FR;CO
222350000;PO;FP;FR;CO
222410101;PO;FP;FR;CO
222410102;PO;FP;FR;CO
222410200;PO;FP;FR;CO
222419800;PO;FP;FR;CO
222510101;PO;FP;FR;CO
222510102;PO;FP;FR;CO
222510201;PO;FP;FR;CO
222510202;PO;FP;DC;FR
222510301;PO;FP;DC;FR
222510302;PO;FP;DC;FR
222510401;PO;FP;DC;FR
222510402;PO;FP;DC;FR
222520000;PO;FP;DC;FR
222530000;PO;FP;FR;CO
222540000;PO;FP;FR;CO
222550000;PO;FP;FR;CO
222610101;PO;FP;FR;CO
222610102;PO;FP;FR;CO
222610201;PO;FP;FR;CO
222610202;PO;FP;FR;CO
222610301;PO;FP;DC;FR
222610302;PO;FP;DC;FR
222610401;PO;FP;DC;FR
222610402;PO;FP;DC;FR
222810100;PO;FP;FR;CO
222810200;PO;FP;DC;FR
222820100;PO;FP;FR;CO
222820200;PO;FP;DC;FR
222830100;PO;FP;FR;CO
222830200;PO;FP;DC;FR
222840100;PO;FP;FR;CO
222840200;PO;FP;DC;FR
222850100;PO;FP;FR;CO
222850200;PO;FP;DC;FR
222910100;PO;FP;FR;CO
222910200;PO;FP;DC;FR
223110101;PO;FP;FR;CO
223110102;PO;FP;DC;FR
223110103;PO;FP;DC;FR
223110199;PO;FP;FR;CO
223110401;PO;FP;FR;CO
223110402;PO;FP;FR;CO
223110403;PO;FP;FR;CO
223110501;PO;FP;FR;CO
223110502;PO;FP;FR;CO
223110503;PO;FP;FR;CO
223110601;PO;FP;FR;CO
223110602;PO;FP;FR;CO
223110603;PO;FP;FR;CO
223110701;PO;FP;FR;CO
223110702;PO;FP;FR;CO
223110703;PO;FP;FR;CO
223110800;PO;FP;FR;CO
223110900;PO;FP;FR;CO
223111001;PO;FP;FR;CO
223111002;PO;FP;FR;CO
223111003;PO;FP;FR;CO
223111099;PO;FP;FR;CO
223111100;PO;FP;FR;CO
223120000;PO;FP;FR;CO
223130000;PO;FP;FR;CO
223140000;PO;FP;FR;CO
223150000;PO;FP;FR;CO
223210101;PO;FP;FR;CO
223210102;PO;FP;DC;FR
223210103;PO;FP;DC;FR
223210199;PO;FP;FR;CO
223210201;PO;FP;FR;CO
223210202;PO;FP;DC;FR
223210203;PO;FP;DC;FR
223210299;PO;FP;FR;CO
224110100;PO;FP;FR;CO
224110200;PO;FP;DC;FR
224119900;PO;FP;FR;CO
224120100;PO;FP;FR;CO
224120200;PO;FP;DC;FR
224129900;PO;FP;FR;CO
224130100;PO;FP;FR;CO
224130200;PO;FP;DC;FR
224139900;PO;FP;FR;CO
224210100;PO;FP;DC;FR
224219900;PO;FP;FR;CO
224220100;PO;FP;DC;FR
224229900;PO;FP;FR;CO
224240100;PO;FP;DC;FR
224249900;PO;FP;FR;CO
224310100;PO;FP;DC;FR
224319900;PO;FP;FR;CO
224320100;PO;FP;DC;FR
224329900;PO;FP;FR;CO
224350100;PO;FP;DC;FR
224359900;PO;FP;FR;CO
225130000;PO;FP;FR;CO
225140100;PO;FP;FR;CO
225149900;PO;FP;FR;CO
225150100;PO;FP;FR;CO
225150200;PO;FP;FR;CO
225150300;PO;FP;FR;CO
225159900;PO;FP;FR;CO
225210000;PO;FP;FR;CO
225230000;PO;FP;FR;CO
225240000;PO;FP;FR;CO
225250000;PO;FP;FR;CO
225310100;PO;FP;FR;CO
225310200;PO;FP;FR;CO
225310300;PO;FP;FR;CO
225310400;PO;FP;FR;CO
225310500;PO;FP;FR;CO
225310600;PO;FP;FR;CO
225319900;PO;FP;FR;CO
225330100;PO;FP;FR;CO
225330300;PO;FP;FR;CO
225330400;PO;FP;FR;CO
225330500;PO;FP;FR;CO
225330600;PO;FP;FR;CO
225339900;PO;FP;FR;CO
225340100;PO;FP;FR;CO
225340300;PO;FP;FR;CO
225340400;PO;FP;FR;CO
225340500;PO;FP;FR;CO
225340600;PO;FP;FR;CO
225349900;PO;FP;FR;CO
225350100;PO;FP;FR;CO
225350300;PO;FP;FR;CO
225350400;PO;FP;FR;CO
225350500;PO;FP;FR;CO
225350600;PO;FP;FR;CO
225359900;PO;FP;FR;CO
225420000;PO;FP;FR;CO
225910000;PO;FP;FR;CO
225930000;PO;FP;FR;CO
225940000;PO;FP;FR;CO
225950000;PO;FP;FR;CO
227110100;PO;FP
227110200;PO;FP
227210101;PO;FP
227210103;PO;FP
227210104;PO;FP
227210105;PO;FP
227210199;PO;FP
227210201;PO;FP
227210202;PO;FP
227210203;PO;FP
227210204;PO;FP
227210299;PO;FP
227210301;PO;FP
227210303;PO;FP
227210304;PO;FP
227210305;PO;FP
227210399;PO;FP
227210401;PO;FP
227210402;PO;FP
227210403;PO;FP
227210404;PO;FP
227210499;PO;FP
227210801;PO;FP
227210802;PO;FP
227210803;PO;FP
227210804;PO;FP
227210805;PO;FP
227210806;PO;FP
227210899;PO;FP
227210901;PO;FP
227210902;PO;FP
227210999;PO;FP
227220101;PO;FP
227220203;PO;FP
227220501;PO;FP
227220502;PO;FP
227310101;PO;FP
227310102;PO;FP
227310201;PO;FP
227310202;PO;FP
227319900;PO;FP
227320000;PO;FP
227330000;PO;FP
227340000;PO;FP
227350000;PO;FP
227410100;PO;FP
227410200;PO;FP
227410300;PO;FP
227410400;PO;FP
227419900;PO;FP
227420000;PO;FP
227430000;PO;FP
227440000;PO;FP
227450000;PO;FP
227510000;PO;FP
227520000;PO;FP
227530000;PO;FP
227540000;PO;FP
227550000;PO;FP
227610000;PO;FP
227710000;PO;FP
227720000;PO;FP
227730000;PO;FP
227740000;PO;FP
227750000;PO;FP
227910100;PO;FP
227910200;PO;FP
227910301;PO;FP
227910302;PO;FP
227919900;PO;FP
227920900;PO;FP
227930000;PO;FP
227940000;PO;FP
227950000;PO;FP
228110000;PO;FP
228120000;PO;FP
228130000;PO;FP
228140000;PO;FP
228150000;PO;FP
228210000;PO;FP;FR;CO
228220000;PO;FP;FR;CO
228230000;PO;FP;FR;CO
228240000;PO;FP;FR;CO
228250000;PO;FP;FR;CO
228310000;PO;FP;FR;CO
228320000;PO;FP;FR;CO
228330000;PO;FP;FR;CO
228340000;PO;FP;FR;CO
228350000;PO;FP;FR;CO
228410000;PO;FP
228420000;PO;FP
228430000;PO;FP
228440000;PO;FP
228450000;PO;FP
228610100;PO;FP;FR;CO
228610200;PO;FP;FR;CO
228610300;PO;FP;FR;CO
228619900;PO;FP;FR;CO
228810101;PO;FP;FR;CO
228810102;PO;FP;FR;CO
228810103;PO;FP;FR;CO
228810104;PO;FP;FR;CO
228810105;PO;FP;FR;CO
228810106;PO;FP;FR;CO
228810107;PO;FP;FR;CO
228810108;PO;FP;FR;CO
228810109;PO;FP;FR;CO
228810110;PO;FP;FR;CO
228810111;PO;FP;FR;CO
228810112;PO;FP;FR;CO
228810113;PO;FP;FR;CO
228810114;PO;FP;FR;CO
228810115;PO;FP;FR;CO
228810116;PO;FP;FR;CO
